event_id,event_time,user_id,ip_id,device_id,country,auth_method,login_success,is_fraud,fraud_confirmed_at
8226,2025-02-12 22:35:39.298999904,u_0246,ip_u_0246_0,dev_u_0246_1,RU,password,1,0,
12437,2025-02-12 22:44:45.949281329,u_0373,ip_u_0373_0,dev_u_0373_0,RU,password,1,0,
18585,2025-02-12 22:48:55.617247862,u_0349,ip_u_0349_0,dev_u_0349_0,BY,password,1,1,2025-02-15 17:48:55.617247862
4075,2025-02-12 22:51:22.580181805,u_0122,public_ip_032,dev_u_0122_1,KZ,app,1,0,
14427,2025-02-12 22:54:22.535686641,u_0432,ip_u_0432_1,dev_u_0432_0,RU,sms,1,0,
7206,2025-02-12 23:26:10.548790597,u_0216,ip_u_0216_1,dev_u_0216_0,BY,password,1,0,
6925,2025-02-12 23:28:50.101290079,u_0206,ip_u_0206_0,dev_u_0206_0,RU,password,1,0,
172,2025-02-12 23:52:22.138861047,u_0005,ip_u_0005_0,dev_u_0005_0,RU,password,1,0,
8243,2025-02-13 00:00:18.063614186,u_0247,public_ip_015,dev_u_0247_0,KZ,password,1,0,
6595,2025-02-13 00:04:27.769914510,u_0196,public_ip_018,dev_u_0196_0,RU,password,1,0,
2502,2025-02-13 00:10:24.290479993,u_0075,ip_u_0075_0,dev_u_0075_0,AM,sms,1,0,
6552,2025-02-13 00:19:42.025008315,u_0195,ip_u_0195_0,dev_u_0195_0,AM,sms,1,0,
9368,2025-02-13 00:27:13.519143171,u_0282,ip_u_0282_0,dev_u_0282_0,AM,password,1,0,
4786,2025-02-13 00:31:24.609157750,u_0143,ip_u_0143_1,dev_u_0143_1,RU,password,1,0,
2222,2025-02-13 00:31:26.861303976,u_0066,public_ip_014,dev_u_0066_1,RU,sms,1,0,
13353,2025-02-13 00:42:36.433375161,u_0400,ip_u_0400_0,dev_u_0400_0,RU,password,1,0,
13295,2025-02-13 00:43:59.161195035,u_0398,ip_u_0398_1,dev_u_0398_1,RU,app,1,0,
5329,2025-02-13 00:45:49.717445962,u_0159,ip_u_0159_2,dev_u_0159_0,RU,password,1,0,
98,2025-02-13 00:48:37.447805502,u_0003,ip_u_0003_0,dev_u_0003_0,RU,password,1,0,
4296,2025-02-13 01:04:33.541841464,u_0128,ip_u_0128_0,dev_u_0128_0,AM,sms,1,0,
6340,2025-02-13 01:08:52.196957479,u_0188,ip_u_0188_1,dev_u_0188_0,RU,sms,1,0,
7128,2025-02-13 01:23:35.701823574,u_0213,ip_u_0213_0,dev_u_0213_1,TR,sms,1,0,
11354,2025-02-13 01:26:57.664734427,u_0340,public_ip_029,dev_u_0340_0,BY,sms,0,0,
13146,2025-02-13 01:27:50.259962129,u_0394,ip_u_0394_1,dev_u_0394_0,KZ,password,1,0,
4163,2025-02-13 01:44:19.268324614,u_0124,ip_u_0124_1,dev_u_0124_0,RU,sms,1,0,
5161,2025-02-13 01:52:00.094213289,u_0154,ip_u_0154_0,dev_u_0154_0,RU,password,1,0,
14736,2025-02-13 02:04:36.517933820,u_0440,ip_u_0440_1,dev_u_0440_2,BY,password,1,0,
8061,2025-02-13 02:04:58.633549825,u_0241,newip_008061,dev_u_0241_1,AM,app,1,0,
12072,2025-02-13 02:12:47.977529494,u_0361,ip_u_0361_0,dev_u_0361_0,RU,sms,1,0,
8080,2025-02-13 02:19:27.789124784,u_0242,ip_u_0242_1,dev_u_0242_1,RU,app,1,0,
15443,2025-02-13 02:21:05.763950966,u_0461,ip_u_0461_0,dev_u_0461_0,AM,password,1,0,
16178,2025-02-13 02:23:19.036505647,u_0484,ip_u_0484_0,dev_u_0484_1,RU,sms,1,0,
1329,2025-02-13 02:28:59.171567322,u_0039,ip_u_0039_0,dev_u_0039_1,RU,password,1,0,
9405,2025-02-13 02:38:23.458012875,u_0283,ip_u_0283_0,dev_u_0283_1,GE,password,1,0,
15912,2025-02-13 02:42:15.574593555,u_0476,public_ip_042,dev_u_0476_0,BY,password,1,0,
9333,2025-02-13 02:45:19.435957101,u_0280,ip_u_0280_0,dev_u_0280_0,KZ,sms,1,0,
2811,2025-02-13 03:05:34.688722946,u_0084,ip_u_0084_0,dev_u_0084_0,AM,password,1,0,
1011,2025-02-13 03:12:10.567295027,u_0030,ip_u_0030_2,dev_u_0030_0,RU,sms,1,0,
8136,2025-02-13 03:19:33.522192121,u_0244,ip_u_0244_0,dev_u_0244_1,RU,password,0,0,
11106,2025-02-13 03:31:07.110316877,u_0332,public_ip_023,newdev_011106,RU,password,1,0,
6532,2025-02-13 03:37:05.008498817,u_0194,ip_u_0194_0,dev_u_0194_0,RU,sms,1,0,
6355,2025-02-13 03:38:21.656798494,u_0189,ip_u_0189_1,dev_u_0189_0,RU,app,0,0,
14899,2025-02-13 03:49:40.084353475,u_0445,ip_u_0445_0,dev_u_0445_0,BY,password,1,0,
1274,2025-02-13 03:50:37.919146336,u_0038,public_ip_018,dev_u_0038_0,RU,sms,1,0,
7367,2025-02-13 03:53:52.589030749,u_0220,ip_u_0220_1,dev_u_0220_0,BY,password,1,0,
682,2025-02-13 03:58:39.625628100,u_0020,ip_u_0020_0,newdev_000682,RU,password,0,0,
3516,2025-02-13 04:07:31.920942604,u_0105,public_ip_009,dev_u_0105_1,RU,password,1,0,
3294,2025-02-13 04:13:20.566392722,u_0098,newip_003294,dev_u_0098_1,KZ,password,1,0,
6072,2025-02-13 04:33:37.191946189,u_0180,ip_u_0180_0,dev_u_0180_0,RU,password,1,0,
354,2025-02-13 04:54:27.596528846,u_0010,ip_u_0010_0,dev_u_0010_2,RU,password,1,0,
2390,2025-02-13 04:57:39.729595655,u_0071,ip_u_0071_0,dev_u_0071_0,RU,password,1,0,
2719,2025-02-13 05:08:59.242160398,u_0082,newip_002719,dev_u_0082_1,RU,app,1,0,
6100,2025-02-13 05:11:49.522994521,u_0181,ip_u_0181_1,dev_u_0181_0,BY,password,0,0,
2476,2025-02-13 05:39:16.408417020,u_0074,ip_u_0074_2,dev_u_0074_1,NL,password,1,0,
12062,2025-02-13 05:47:20.625809939,u_0361,ip_u_0361_1,dev_u_0361_0,RU,sms,1,0,
15984,2025-02-13 05:57:51.732474698,u_0478,public_ip_038,dev_u_0478_0,RU,password,1,0,
4576,2025-02-13 06:02:24.485983205,u_0137,ip_u_0137_0,dev_u_0137_0,AM,app,1,0,
4399,2025-02-13 06:03:03.876650932,u_0131,public_ip_048,dev_u_0131_0,RU,password,1,0,
11787,2025-02-13 06:04:19.128649060,u_0353,public_ip_015,dev_u_0353_1,KZ,app,0,0,
9719,2025-02-13 06:08:55.493592367,u_0292,ip_u_0292_0,dev_u_0292_1,RU,password,1,0,
123,2025-02-13 06:08:59.944502000,u_0003,ip_u_0003_0,dev_u_0003_0,RU,password,1,0,
8167,2025-02-13 06:11:10.537214778,u_0245,ip_u_0245_0,dev_u_0245_0,KZ,app,1,0,
11054,2025-02-13 06:22:05.119155992,u_0331,ip_u_0331_0,dev_u_0331_0,BY,password,0,0,
11595,2025-02-13 06:25:34.271935192,u_0347,ip_u_0347_1,dev_u_0347_0,RU,password,1,0,
3098,2025-02-13 06:33:16.268789369,u_0093,public_ip_003,dev_u_0093_0,RU,password,1,0,
13008,2025-02-13 06:37:45.116338441,u_0389,ip_u_0389_0,dev_u_0389_1,RU,app,1,0,
1253,2025-02-13 06:38:51.668566976,u_0037,ip_u_0037_0,dev_u_0037_1,BY,password,1,0,
8613,2025-02-13 06:40:53.958515169,u_0259,ip_u_0259_0,dev_u_0259_0,RU,password,1,0,
14940,2025-02-13 06:47:17.203924409,u_0446,public_ip_033,dev_u_0446_0,NL,password,1,0,
15790,2025-02-13 06:49:04.017227261,u_0472,ip_u_0472_2,dev_u_0472_0,RU,password,1,0,
4567,2025-02-13 07:19:59.980024631,u_0136,ip_u_0136_1,dev_u_0136_1,RU,password,1,0,
14776,2025-02-13 07:24:43.387539417,u_0442,ip_u_0442_2,dev_u_0442_0,KZ,app,1,0,
2228,2025-02-13 07:32:38.336186682,u_0066,ip_u_0066_1,dev_u_0066_0,RU,password,1,0,
1283,2025-02-13 07:41:38.320954259,u_0038,ip_u_0038_2,dev_u_0038_0,RU,app,1,0,
7959,2025-02-13 07:42:31.265324165,u_0238,ip_u_0238_1,dev_u_0238_0,US,password,1,0,
667,2025-02-13 07:43:06.709086456,u_0019,ip_u_0019_0,dev_u_0019_0,US,password,1,0,
2456,2025-02-13 07:57:35.741972911,u_0073,ip_u_0073_1,dev_u_0073_0,BY,sms,1,0,
5826,2025-02-13 08:02:07.040135246,u_0174,public_ip_011,dev_u_0174_0,RU,sms,1,0,
9691,2025-02-13 08:06:33.726337796,u_0291,ip_u_0291_0,dev_u_0291_1,BY,password,1,0,
11784,2025-02-13 08:19:17.865801082,u_0353,ip_u_0353_0,dev_u_0353_0,KZ,sms,1,0,
18389,2025-02-13 08:24:44.874210831,u_0260,ato_ip_018389,ato_dev_018389,US,sms,0,1,2025-02-21 03:24:44.874210831
12871,2025-02-13 08:25:55.016499901,u_0385,newip_012871,dev_u_0385_2,BY,app,1,0,
6192,2025-02-13 08:38:27.349037775,u_0184,ip_u_0184_0,dev_u_0184_0,US,password,1,0,
12152,2025-02-13 08:46:39.953502576,u_0364,ip_u_0364_2,dev_u_0364_1,BY,password,1,0,
6457,2025-02-13 08:50:07.634546902,u_0192,ip_u_0192_0,dev_u_0192_0,RU,password,1,0,
16351,2025-02-13 08:50:14.591387904,u_0489,public_ip_024,dev_u_0489_0,RU,password,1,0,
1611,2025-02-13 08:52:52.893890461,u_0048,public_ip_048,dev_u_0048_0,RU,sms,1,0,
13468,2025-02-13 08:53:51.306154642,u_0404,public_ip_018,newdev_013468,RU,password,1,0,
5291,2025-02-13 09:00:24.957176272,u_0158,public_ip_007,dev_u_0158_0,RU,password,1,0,
8044,2025-02-13 09:04:26.266986807,u_0241,ip_u_0241_1,dev_u_0241_0,AM,app,1,0,
3535,2025-02-13 09:04:57.546052554,u_0105,ip_u_0105_2,newdev_003535,RU,app,1,0,
7850,2025-02-13 09:30:58.787475698,u_0234,ip_u_0234_0,dev_u_0234_0,RU,password,1,0,
3207,2025-02-13 09:31:06.841504807,u_0096,public_ip_006,dev_u_0096_2,RU,password,1,0,
13314,2025-02-13 09:38:31.357169613,u_0399,public_ip_024,dev_u_0399_0,RU,password,1,0,
14238,2025-02-13 09:41:28.615187137,u_0426,public_ip_020,dev_u_0426_0,RU,password,1,0,
15910,2025-02-13 09:42:07.625416829,u_0476,ip_u_0476_0,dev_u_0476_0,BY,sms,1,0,
9458,2025-02-13 10:05:35.058882841,u_0284,public_ip_028,dev_u_0284_2,RU,sms,1,0,
10897,2025-02-13 10:25:54.974144858,u_0326,ip_u_0326_0,dev_u_0326_0,BY,app,1,0,
966,2025-02-13 10:41:08.216818478,u_0029,ip_u_0029_0,dev_u_0029_0,BY,password,1,0,
16338,2025-02-13 10:50:11.804643671,u_0488,ip_u_0488_3,dev_u_0488_0,KZ,password,1,0,
5607,2025-02-13 10:58:54.460904939,u_0167,ip_u_0167_1,dev_u_0167_0,RU,password,1,0,
6315,2025-02-13 11:00:13.642704443,u_0188,ip_u_0188_1,dev_u_0188_0,RU,sms,1,0,
5425,2025-02-13 11:07:30.603685650,u_0162,ip_u_0162_1,dev_u_0162_0,TR,password,1,0,
1635,2025-02-13 11:27:12.952768644,u_0049,public_ip_007,dev_u_0049_0,RU,sms,1,0,
14694,2025-02-13 11:27:14.905384461,u_0439,ip_u_0439_1,dev_u_0439_0,AM,sms,1,0,
12409,2025-02-13 11:35:08.633213323,u_0372,public_ip_000,dev_u_0372_0,KZ,password,1,0,
2338,2025-02-13 11:35:46.165856658,u_0070,ip_u_0070_0,dev_u_0070_0,NL,sms,1,0,
4045,2025-02-13 11:35:56.302555787,u_0121,ip_u_0121_3,dev_u_0121_0,RU,password,1,0,
3356,2025-02-13 11:45:55.947463278,u_0100,ip_u_0100_0,dev_u_0100_1,BY,password,1,0,
10245,2025-02-13 11:50:04.295309734,u_0307,ip_u_0307_0,dev_u_0307_0,RU,password,1,0,
10594,2025-02-13 11:56:18.666180922,u_0317,ip_u_0317_1,dev_u_0317_0,AM,sms,1,0,
14962,2025-02-13 12:10:08.755190283,u_0447,ip_u_0447_0,dev_u_0447_1,DE,password,1,0,
2922,2025-02-13 12:10:30.760026861,u_0088,ip_u_0088_1,dev_u_0088_0,AM,password,1,0,
10019,2025-02-13 12:13:09.309684151,u_0300,ip_u_0300_0,dev_u_0300_0,RU,sms,1,0,
11673,2025-02-13 12:19:29.225180830,u_0350,ip_u_0350_1,dev_u_0350_1,KZ,password,1,0,
8191,2025-02-13 12:22:37.252758770,u_0245,ip_u_0245_0,dev_u_0245_0,KZ,app,1,0,
8155,2025-02-13 12:26:41.869912922,u_0244,ip_u_0244_1,dev_u_0244_0,RU,sms,1,0,
11337,2025-02-13 12:33:18.184127076,u_0340,public_ip_011,dev_u_0340_0,BY,sms,0,0,
10446,2025-02-13 12:35:57.889244846,u_0312,ip_u_0312_1,dev_u_0312_0,RU,password,1,0,
11639,2025-02-13 12:37:19.592952111,u_0348,ip_u_0348_0,dev_u_0348_1,KZ,app,1,0,
4261,2025-02-13 12:40:35.950050294,u_0127,public_ip_042,dev_u_0127_0,RU,app,1,0,
10230,2025-02-13 12:42:53.428569371,u_0306,ip_u_0306_0,dev_u_0306_1,RU,sms,1,0,
5797,2025-02-13 12:44:21.895184661,u_0173,ip_u_0173_0,newdev_005797,AM,password,1,0,
8893,2025-02-13 12:47:07.578173655,u_0267,public_ip_040,newdev_008893,RU,app,1,0,
10309,2025-02-13 12:55:10.692567917,u_0308,ip_u_0308_0,dev_u_0308_1,RU,password,1,0,
12671,2025-02-13 12:56:00.582432500,u_0379,ip_u_0379_1,dev_u_0379_0,RU,sms,1,0,
9291,2025-02-13 13:01:21.767400560,u_0279,ip_u_0279_0,dev_u_0279_1,RU,sms,1,0,
12204,2025-02-13 13:06:07.756652399,u_0365,ip_u_0365_1,dev_u_0365_0,RU,password,0,0,
16281,2025-02-13 13:16:03.082493566,u_0487,ip_u_0487_1,newdev_016281,RU,password,1,0,
16565,2025-02-13 13:24:30.041448051,u_0495,public_ip_005,dev_u_0495_2,RU,app,1,0,
16675,2025-02-13 13:34:41.069403310,u_0498,ip_u_0498_1,newdev_016675,AM,app,1,0,
9873,2025-02-13 13:36:29.319868666,u_0296,newip_009873,dev_u_0296_0,RU,password,1,0,
14146,2025-02-13 13:40:10.634169355,u_0423,ip_u_0423_0,dev_u_0423_1,RU,password,1,0,
13152,2025-02-13 13:52:01.681070413,u_0394,ip_u_0394_1,dev_u_0394_0,KZ,sms,1,0,
9864,2025-02-13 13:53:03.813491652,u_0296,public_ip_028,dev_u_0296_0,RU,password,1,0,
16006,2025-02-13 13:57:30.348017312,u_0478,ip_u_0478_1,dev_u_0478_0,RU,password,1,0,
15611,2025-02-13 13:57:49.538371031,u_0467,ip_u_0467_1,dev_u_0467_0,US,sms,1,0,
264,2025-02-13 14:17:19.440971268,u_0008,ip_u_0008_1,dev_u_0008_0,RU,sms,1,0,
7245,2025-02-13 14:17:40.882695504,u_0217,ip_u_0217_1,newdev_007245,KZ,password,1,0,
13402,2025-02-13 14:18:48.470560333,u_0401,ip_u_0401_2,dev_u_0401_1,BY,password,1,0,
284,2025-02-13 14:21:58.354948440,u_0008,public_ip_008,dev_u_0008_0,RU,app,1,0,
9025,2025-02-13 14:25:36.457063861,u_0271,ip_u_0271_0,dev_u_0271_0,BY,password,1,0,
12895,2025-02-13 14:31:17.936704763,u_0386,ip_u_0386_1,dev_u_0386_0,AM,password,1,0,
8711,2025-02-13 14:34:40.053586082,u_0262,ip_u_0262_1,newdev_008711,KZ,sms,1,0,
7636,2025-02-13 14:44:05.266970259,u_0228,newip_007636,dev_u_0228_2,KZ,password,1,0,
5637,2025-02-13 14:55:00.587323351,u_0168,ip_u_0168_0,dev_u_0168_1,BY,sms,1,0,
811,2025-02-13 15:07:24.609134439,u_0024,ip_u_0024_1,dev_u_0024_0,RU,password,1,0,
571,2025-02-13 15:13:11.272488130,u_0017,ip_u_0017_0,dev_u_0017_0,BY,sms,1,0,
6829,2025-02-13 15:24:00.893507116,u_0204,public_ip_020,dev_u_0204_0,RU,app,1,0,
1249,2025-02-13 15:35:56.746105409,u_0037,ip_u_0037_1,dev_u_0037_0,BY,sms,1,0,
6425,2025-02-13 15:36:11.417198085,u_0191,public_ip_002,dev_u_0191_0,RU,password,1,0,
2422,2025-02-13 15:41:20.548677954,u_0072,ip_u_0072_1,dev_u_0072_0,RU,sms,1,0,
3299,2025-02-13 15:42:54.549963930,u_0098,public_ip_040,dev_u_0098_0,KZ,password,1,0,
9014,2025-02-13 15:43:32.216254294,u_0271,ip_u_0271_0,dev_u_0271_0,BY,sms,1,0,
5486,2025-02-13 16:05:51.902731033,u_0164,ip_u_0164_1,dev_u_0164_0,AM,password,1,0,
7804,2025-02-13 16:07:51.924699301,u_0233,newip_007804,dev_u_0233_0,KZ,password,1,0,
13244,2025-02-13 16:08:57.519590357,u_0397,newip_013244,newdev_013244,RU,password,0,0,
4172,2025-02-13 16:46:29.881082278,u_0124,public_ip_012,dev_u_0124_2,RU,password,1,0,
7561,2025-02-13 16:46:39.598721356,u_0226,ip_u_0226_0,dev_u_0226_0,RU,sms,1,0,
7981,2025-02-13 16:54:09.632037939,u_0239,ip_u_0239_0,dev_u_0239_1,RU,password,1,0,
11851,2025-02-13 17:08:34.287918370,u_0355,public_ip_003,dev_u_0355_0,BY,password,1,0,
13239,2025-02-13 17:10:05.226284359,u_0396,public_ip_001,newdev_013239,RU,sms,1,0,
7744,2025-02-13 17:10:24.231217846,u_0232,ip_u_0232_1,newdev_007744,KZ,password,1,0,
1954,2025-02-13 17:21:37.936006974,u_0058,ip_u_0058_0,dev_u_0058_0,RU,password,1,0,
6397,2025-02-13 17:24:49.480944483,u_0190,ip_u_0190_0,dev_u_0190_1,RU,password,1,0,
5771,2025-02-13 17:49:00.704192762,u_0172,public_ip_029,newdev_005771,RU,password,1,0,
12285,2025-02-13 17:52:17.501131373,u_0368,ip_u_0368_2,dev_u_0368_0,BY,sms,0,0,
6644,2025-02-13 18:01:39.925268666,u_0198,newip_006644,dev_u_0198_0,US,password,1,0,
3313,2025-02-13 18:02:52.039147428,u_0099,public_ip_031,dev_u_0099_0,RU,password,1,0,
8319,2025-02-13 18:22:45.314206756,u_0249,ip_u_0249_1,newdev_008319,RU,password,1,0,
1118,2025-02-13 18:46:35.505977230,u_0034,ip_u_0034_1,dev_u_0034_1,BY,password,1,0,
4411,2025-02-13 18:50:54.140025494,u_0132,ip_u_0132_2,dev_u_0132_0,RU,password,1,0,
8417,2025-02-13 18:54:45.373938226,u_0252,public_ip_040,dev_u_0252_0,RU,password,1,0,
3194,2025-02-13 18:55:30.002385766,u_0095,ip_u_0095_0,dev_u_0095_0,RU,sms,1,0,
6587,2025-02-13 18:57:56.525011880,u_0196,ip_u_0196_0,dev_u_0196_0,DE,password,0,0,
14830,2025-02-13 18:58:30.481187176,u_0443,ip_u_0443_0,dev_u_0443_0,RU,sms,1,0,
9254,2025-02-13 19:09:49.293872666,u_0278,ip_u_0278_1,dev_u_0278_0,RU,password,1,0,
7909,2025-02-13 19:14:43.787263437,u_0236,ip_u_0236_1,dev_u_0236_0,RU,password,1,0,
6861,2025-02-13 19:16:11.674074025,u_0204,ip_u_0204_1,dev_u_0204_1,RU,password,1,0,
5193,2025-02-13 19:22:33.063796392,u_0155,ip_u_0155_1,dev_u_0155_1,BY,sms,1,0,
13696,2025-02-13 19:24:38.640870037,u_0410,ip_u_0410_1,dev_u_0410_1,RU,password,1,0,
14782,2025-02-13 19:38:12.683784899,u_0442,ip_u_0442_1,dev_u_0442_1,KZ,password,1,0,
6347,2025-02-13 19:41:34.286619038,u_0189,public_ip_013,dev_u_0189_0,RU,sms,1,0,
12071,2025-02-13 19:56:10.731795438,u_0361,public_ip_030,dev_u_0361_1,RU,password,1,0,
18534,2025-02-13 20:11:03.407311367,u_0369,ip_u_0369_1,dev_u_0369_0,RU,password,1,1,2025-02-19 01:11:03.407311367
8503,2025-02-13 20:11:25.287963060,u_0255,ip_u_0255_1,dev_u_0255_0,RU,password,1,0,
12192,2025-02-13 20:12:09.982124855,u_0365,ip_u_0365_0,dev_u_0365_0,RU,password,1,0,
2769,2025-02-13 20:12:11.950586625,u_0083,public_ip_029,dev_u_0083_0,KZ,password,1,0,
8589,2025-02-13 20:13:28.545635343,u_0258,ip_u_0258_0,dev_u_0258_0,RU,password,1,0,
8411,2025-02-13 20:41:40.896571980,u_0252,ip_u_0252_0,dev_u_0252_0,RU,password,1,0,
5790,2025-02-13 20:56:22.574125937,u_0173,ip_u_0173_1,dev_u_0173_1,AM,password,1,0,
5729,2025-02-13 21:03:59.197351448,u_0171,ip_u_0171_0,dev_u_0171_0,BY,password,1,0,
6474,2025-02-13 21:14:18.883848712,u_0192,ip_u_0192_1,dev_u_0192_0,RU,sms,1,0,
3740,2025-02-13 21:15:00.461101991,u_0111,ip_u_0111_0,dev_u_0111_0,RU,sms,1,0,
11363,2025-02-13 21:18:04.461783302,u_0341,ip_u_0341_0,dev_u_0341_1,RU,sms,1,0,
3620,2025-02-13 21:23:13.197011299,u_0107,public_ip_017,dev_u_0107_0,RU,password,1,0,
13276,2025-02-13 21:23:54.233226522,u_0398,ip_u_0398_0,dev_u_0398_0,RU,password,1,0,
11523,2025-02-13 21:26:20.596010627,u_0345,public_ip_048,dev_u_0345_0,US,password,1,0,
3842,2025-02-13 21:38:16.562554920,u_0114,public_ip_005,dev_u_0114_0,RU,password,1,0,
9504,2025-02-13 21:42:13.954321997,u_0286,public_ip_030,dev_u_0286_0,RU,password,1,0,
8905,2025-02-13 21:53:31.785390416,u_0268,ip_u_0268_1,dev_u_0268_1,RU,sms,1,0,
11887,2025-02-13 21:54:04.771892201,u_0356,ip_u_0356_1,dev_u_0356_1,RU,password,1,0,
2516,2025-02-13 21:55:31.963049804,u_0075,ip_u_0075_1,dev_u_0075_0,AM,password,0,0,
12115,2025-02-13 21:56:19.146449905,u_0363,ip_u_0363_0,dev_u_0363_0,TR,sms,1,0,
999,2025-02-13 21:56:32.654298671,u_0030,ip_u_0030_0,dev_u_0030_0,RU,password,0,0,
15363,2025-02-13 22:00:54.828340311,u_0459,public_ip_035,dev_u_0459_0,RU,sms,1,0,
704,2025-02-13 22:17:16.140363730,u_0021,public_ip_001,dev_u_0021_0,RU,password,1,0,
5706,2025-02-13 22:21:25.495386490,u_0170,ip_u_0170_2,dev_u_0170_0,RU,password,1,0,
11160,2025-02-13 22:25:43.235315891,u_0334,public_ip_025,dev_u_0334_1,KZ,app,1,0,
9437,2025-02-13 22:26:37.954197343,u_0283,ip_u_0283_1,dev_u_0283_1,RU,sms,1,0,
6575,2025-02-13 22:49:06.646032484,u_0196,ip_u_0196_1,dev_u_0196_0,RU,sms,1,0,
17974,2025-02-13 23:01:16.003639809,u_0354,attacker_ip_015,attacker_dev_026,US,sms,0,0,
17977,2025-02-13 23:01:25.003639809,u_0297,attacker_ip_015,attacker_dev_026,US,password,0,0,
3931,2025-02-13 23:10:09.475598761,u_0117,ip_u_0117_1,dev_u_0117_1,RU,password,1,0,
9985,2025-02-13 23:12:02.695015790,u_0299,ip_u_0299_0,dev_u_0299_0,RU,sms,1,0,
17975,2025-02-13 23:15:40.003639809,u_0066,attacker_ip_015,attacker_dev_026,US,password,1,1,2025-02-15 14:15:40.003639809
18521,2025-02-13 23:16:27.181772779,u_0069,ip_u_0069_0,dev_u_0069_2,BY,sms,1,1,2025-02-15 05:16:27.181772779
17978,2025-02-13 23:31:40.003639809,u_0291,attacker_ip_015,attacker_dev_026,US,password,1,1,2025-02-18 22:31:40.003639809
17976,2025-02-13 23:33:50.003639809,u_0310,attacker_ip_015,attacker_dev_026,US,sms,0,1,2025-02-18 05:33:50.003639809
17973,2025-02-13 23:35:58.003639809,u_0109,attacker_ip_015,attacker_dev_026,US,sms,0,1,2025-02-18 02:35:58.003639809
5186,2025-02-13 23:45:36.946971320,u_0154,ip_u_0154_0,newdev_005186,GE,sms,1,0,
16703,2025-02-14 00:14:55.057596944,u_0498,ip_u_0498_0,newdev_016703,GE,password,1,0,
847,2025-02-14 00:25:27.298981323,u_0025,ip_u_0025_0,dev_u_0025_0,BY,password,1,0,
2220,2025-02-14 00:44:11.099260881,u_0066,newip_002220,dev_u_0066_1,RU,app,1,0,
11844,2025-02-14 00:50:39.149958908,u_0355,ip_u_0355_0,dev_u_0355_1,DE,password,1,0,
2868,2025-02-14 00:56:33.128948053,u_0086,ip_u_0086_1,dev_u_0086_0,KZ,password,1,0,
13127,2025-02-14 01:11:32.067266457,u_0393,ip_u_0393_0,dev_u_0393_1,RU,password,0,0,
12943,2025-02-14 01:37:31.666923623,u_0387,ip_u_0387_2,dev_u_0387_0,AM,password,1,0,
6382,2025-02-14 02:03:09.497585560,u_0190,public_ip_041,dev_u_0190_1,RU,password,1,0,
5287,2025-02-14 02:11:23.591846862,u_0158,ip_u_0158_2,dev_u_0158_1,RU,sms,1,0,
10416,2025-02-14 02:28:48.741455844,u_0312,ip_u_0312_1,dev_u_0312_0,RU,password,1,0,
9670,2025-02-14 02:34:20.536094371,u_0290,newip_009670,dev_u_0290_0,AM,password,1,0,
12357,2025-02-14 02:51:02.958466434,u_0370,newip_012357,dev_u_0370_0,AM,password,1,0,
1899,2025-02-14 03:05:26.816900796,u_0056,ip_u_0056_1,dev_u_0056_0,RU,password,1,0,
8509,2025-02-14 03:17:33.762129899,u_0255,newip_008509,dev_u_0255_1,RU,app,1,0,
8378,2025-02-14 03:18:08.392008699,u_0251,ip_u_0251_0,newdev_008378,RU,sms,1,0,
7609,2025-02-14 03:26:35.464328432,u_0228,public_ip_047,newdev_007609,KZ,app,1,0,
14007,2025-02-14 03:35:28.117976678,u_0419,ip_u_0419_0,dev_u_0419_0,RU,password,1,0,
6399,2025-02-14 03:36:48.370744630,u_0190,ip_u_0190_3,newdev_006399,RU,password,1,0,
5407,2025-02-14 03:40:55.560541299,u_0161,ip_u_0161_1,dev_u_0161_0,RU,app,1,0,
13051,2025-02-14 03:44:37.762189437,u_0391,ip_u_0391_3,dev_u_0391_0,RU,password,1,0,
11061,2025-02-14 03:49:16.551573147,u_0331,public_ip_011,dev_u_0331_0,BY,password,1,0,
6941,2025-02-14 03:51:24.896573562,u_0207,ip_u_0207_0,dev_u_0207_1,GE,app,1,0,
5850,2025-02-14 04:06:31.896288473,u_0174,ip_u_0174_0,newdev_005850,RU,password,1,0,
3678,2025-02-14 04:11:08.355178241,u_0109,public_ip_044,dev_u_0109_0,KZ,password,1,0,
1934,2025-02-14 04:44:05.024406403,u_0057,ip_u_0057_0,dev_u_0057_0,GE,password,1,0,
12667,2025-02-14 04:47:53.289883578,u_0379,ip_u_0379_1,dev_u_0379_0,RU,password,1,0,
14420,2025-02-14 05:04:36.007072825,u_0432,ip_u_0432_1,dev_u_0432_0,RU,password,1,0,
16612,2025-02-14 05:07:13.097734293,u_0496,public_ip_049,dev_u_0496_0,RU,password,1,0,
3792,2025-02-14 05:16:21.893734103,u_0113,public_ip_013,dev_u_0113_0,BY,password,1,0,
17546,2025-02-14 05:18:42.009143796,u_0357,corp_ip_010,dev_u_0357_0,KZ,password,1,0,
17558,2025-02-14 05:19:12.009143796,u_0302,corp_ip_010,dev_u_0302_0,RU,password,1,0,
17562,2025-02-14 05:19:50.009143796,u_0283,corp_ip_010,dev_u_0283_0,RU,password,1,0,
17556,2025-02-14 05:25:11.009143796,u_0310,corp_ip_010,dev_u_0310_1,RU,app,1,0,
17559,2025-02-14 05:28:30.009143796,u_0155,corp_ip_010,newdev_017559,BY,password,1,0,
